StudentID,Gender,ParentIncome,IQ,ParentEncouragement,CollegePlans
2197,Female,47080,95,Encouraged,Plans to attend
2198,Male,54230,121,Encouraged,Plans to attend
2199,Female,57870,67,Encouraged,Does not plan to attend
2200,Female,35000,74,Not Encouraged,Does not plan to attend
2201,Male,17550,60,Encouraged,Does not plan to attend
2202,Female,61490,101,Encouraged,Plans to attend
2203,Female,23900,93,Not Encouraged,Does not plan to attend
2204,Female,44460,133,Encouraged,Does not plan to attend
2205,Male,38000,69,Not Encouraged,Does not plan to attend
2206,Female,67400,63,Not Encouraged,Does not plan to attend
2207,Female,11000,69,Not Encouraged,Does not plan to attend
2208,Male,64440,126,Encouraged,Does not plan to attend
2209,Male,49940,108,Encouraged,Plans to attend
2210,Male,5100,74,Not Encouraged,Does not plan to attend
2211,Male,44330,79,Encouraged,Plans to attend
2212,Female,76890,124,Encouraged,Plans to attend
2213,Female,19620,101,Encouraged,Does not plan to attend
2214,Female,79310,100,Encouraged,Plans to attend
2215,Male,7150,126,Encouraged,Plans to attend
2216,Male,35200,91,Encouraged,Plans to attend
2217,Female,48100,106,Not Encouraged,Does not plan to attend
2218,Male,40700,102,Not Encouraged,Does not plan to attend
2219,Male,27900,90,Encouraged,Does not plan to attend
2220,Female,39690,95,Encouraged,Does not plan to attend
2221,Female,78210,102,Encouraged,Plans to attend
2222,Male,21200,81,Not Encouraged,Does not plan to attend
2223,Male,80080,115,Encouraged,Plans to attend
2224,Female,24000,92,Not Encouraged,Does not plan to attend
2225,Male,37500,109,Not Encouraged,Plans to attend
2226,Male,11300,72,Not Encouraged,Does not plan to attend
2227,Male,14040,96,Encouraged,Does not plan to attend
2228,Male,32300,66,Not Encouraged,Does not plan to attend
2229,Female,81290,115,Encouraged,Plans to attend
2230,Male,49390,124,Encouraged,Plans to attend
2231,Female,8000,95,Not Encouraged,Does not plan to attend
2232,Female,49900,96,Not Encouraged,Does not plan to attend
2233,Male,35010,64,Encouraged,Does not plan to attend
2234,Male,73150,112,Encouraged,Plans to attend
2235,Female,55100,139,Not Encouraged,Does not plan to attend
2236,Male,12900,91,Not Encouraged,Does not plan to attend
2237,Male,32600,64,Not Encouraged,Does not plan to attend
2238,Female,52580,110,Encouraged,Plans to attend
2239,Male,45320,109,Encouraged,Plans to attend
2240,Male,33110,133,Encouraged,Plans to attend
2241,Male,74360,95,Encouraged,Plans to attend
2242,Female,43010,99,Encouraged,Plans to attend
2243,Female,9000,100,Not Encouraged,Does not plan to attend
2244,Male,43290,138,Encouraged,Does not plan to attend
2245,Male,29300,61,Not Encouraged,Does not plan to attend
2246,Female,48200,90,Not Encouraged,Does not plan to attend
2247,Male,8000,98,Not Encouraged,Does not plan to attend
2248,Female,26500,100,Not Encouraged,Does not plan to attend
2249,Female,42400,96,Not Encouraged,Does not plan to attend
2250,Female,29700,106,Not Encouraged,Does not plan to attend
2251,Female,28500,93,Not Encouraged,Does not plan to attend
2252,Male,54000,101,Encouraged,Does not plan to attend
2253,Male,39700,109,Not Encouraged,Does not plan to attend
2254,Male,67700,107,Not Encouraged,Does not plan to attend
2255,Female,32580,62,Encouraged,Does not plan to attend
2256,Female,14800,85,Not Encouraged,Does not plan to attend
2257,Male,44460,67,Encouraged,Does not plan to attend
2258,Female,76670,107,Encouraged,Plans to attend
2259,Female,42700,134,Not Encouraged,Does not plan to attend
2260,Male,36500,80,Not Encouraged,Does not plan to attend
2261,Male,47630,109,Encouraged,Plans to attend
2262,Female,45210,64,Encouraged,Plans to attend
2263,Male,41670,78,Encouraged,Does not plan to attend
2264,Male,8460,70,Encouraged,Does not plan to attend
2265,Male,56540,118,Encouraged,Plans to attend
2266,Female,44440,96,Encouraged,Plans to attend
2267,Female,45900,94,Not Encouraged,Does not plan to attend
2268,Male,22000,110,Not Encouraged,Does not plan to attend
2269,Male,13200,81,Not Encouraged,Does not plan to attend
2270,Female,21600,96,Not Encouraged,Does not plan to attend
2271,Female,39500,78,Not Encouraged,Does not plan to attend
2272,Male,33210,98,Encouraged,Does not plan to attend
2273,Female,39900,77,Not Encouraged,Does not plan to attend
2274,Male,27810,109,Encouraged,Does not plan to attend
2275,Female,37300,117,Not Encouraged,Does not plan to attend
2276,Male,20200,97,Not Encouraged,Does not plan to attend
2277,Male,79750,122,Encouraged,Plans to attend
2278,Female,72930,86,Encouraged,Plans to attend
2279,Male,35640,126,Encouraged,Plans to attend
2280,Female,30100,102,Not Encouraged,Does not plan to attend
2281,Female,34400,92,Not Encouraged,Does not plan to attend
2282,Female,35550,107,Encouraged,Does not plan to attend
2283,Female,44300,74,Not Encouraged,Does not plan to attend
2284,Female,36000,115,Not Encouraged,Does not plan to attend
2285,Female,49390,93,Encouraged,Plans to attend
2286,Male,39800,83,Not Encouraged,Does not plan to attend
2287,Male,10400,61,Not Encouraged,Does not plan to attend
2288,Male,58080,135,Encouraged,Plans to attend
2289,Female,28600,82,Not Encouraged,Does not plan to attend
2290,Male,14500,61,Not Encouraged,Does not plan to attend
2291,Female,22300,80,Not Encouraged,Does not plan to attend
2292,Male,45210,96,Encouraged,Plans to attend
2293,Female,59730,106,Encouraged,Plans to attend
2294,Female,60570,115,Encouraged,Does not plan to attend
2295,Female,20800,79,Not Encouraged,Does not plan to attend
2296,Female,33930,128,Encouraged,Does not plan to attend
2297,Female,55440,125,Encouraged,Does not plan to attend
2298,Female,31100,69,Not Encouraged,Does not plan to attend
2299,Female,64130,124,Encouraged,Plans to attend
2300,Female,42300,88,Not Encouraged,Does not plan to attend
2301,Male,31600,137,Not Encouraged,Does not plan to attend
2302,Male,39160,102,Encouraged,Plans to attend
2303,Male,6930,116,Encouraged,Plans to attend
2304,Male,58590,107,Encouraged,Does not plan to attend
2305,Male,63910,113,Encouraged,Plans to attend
2306,Female,14100,76,Not Encouraged,Does not plan to attend
2307,Female,33700,90,Not Encouraged,Does not plan to attend
2308,Male,47520,89,Encouraged,Plans to attend
2309,Female,39870,68,Encouraged,Does not plan to attend
2310,Female,56430,125,Encouraged,Plans to attend
2311,Female,67140,84,Encouraged,Does not plan to attend
2312,Male,45100,62,Not Encouraged,Does not plan to attend
2313,Male,82390,109,Encouraged,Plans to attend
2314,Female,16300,100,Not Encouraged,Does not plan to attend
2315,Female,41200,100,Not Encouraged,Does not plan to attend
2316,Male,54560,91,Encouraged,Plans to attend
2317,Male,7100,107,Not Encouraged,Does not plan to attend
2318,Female,74470,93,Encouraged,Plans to attend
2319,Male,27300,96,Not Encouraged,Does not plan to attend
2320,Male,34380,103,Encouraged,Does not plan to attend
2321,Female,36540,79,Encouraged,Does not plan to attend
2322,Male,14100,91,Not Encouraged,Does not plan to attend
2323,Male,46300,97,Not Encouraged,Does not plan to attend
2324,Female,16740,112,Encouraged,Does not plan to attend
2325,Female,59400,107,Encouraged,Plans to attend
2326,Male,37620,100,Encouraged,Plans to attend
2327,Male,15200,84,Not Encouraged,Does not plan to attend
2328,Male,34430,95,Encouraged,Plans to attend
2329,Male,49900,74,Not Encouraged,Does not plan to attend
2330,Male,31680,105,Encouraged,Does not plan to attend
2331,Male,70400,101,Encouraged,Plans to attend
2332,Male,71500,93,Not Encouraged,Does not plan to attend
2333,Male,31600,114,Not Encouraged,Does not plan to attend
2334,Female,41300,61,Not Encouraged,Does not plan to attend
2335,Male,53190,79,Encouraged,Does not plan to attend
2336,Male,44770,95,Encouraged,Plans to attend
2337,Male,11800,134,Not Encouraged,Does not plan to attend
2338,Female,12200,74,Not Encouraged,Does not plan to attend
2339,Male,19200,81,Not Encouraged,Does not plan to attend
2340,Male,22200,99,Not Encouraged,Does not plan to attend
2341,Female,45300,100,Not Encouraged,Does not plan to attend
2342,Female,49170,112,Encouraged,Plans to attend
2343,Female,65340,109,Encouraged,Does not plan to attend
2344,Male,40000,97,Not Encouraged,Does not plan to attend
2345,Male,33480,105,Encouraged,Does not plan to attend
2346,Female,49300,97,Not Encouraged,Does not plan to attend
2347,Male,37710,134,Encouraged,Does not plan to attend
2348,Male,44770,84,Encouraged,Plans to attend
2349,Male,44880,131,Encouraged,Plans to attend
2350,Male,37500,69,Not Encouraged,Does not plan to attend
2351,Male,63690,138,Encouraged,Plans to attend
2352,Female,60170,103,Encouraged,Plans to attend
2353,Male,77660,132,Encouraged,Plans to attend
2354,Female,42570,89,Encouraged,Plans to attend
2355,Male,35500,109,Not Encouraged,Does not plan to attend
2356,Female,79530,102,Encouraged,Plans to attend
2357,Male,40140,89,Encouraged,Does not plan to attend
2358,Female,43890,101,Encouraged,Plans to attend
2359,Female,31700,110,Not Encouraged,Does not plan to attend
2360,Female,12780,104,Encouraged,Does not plan to attend
2361,Female,38520,91,Encouraged,Does not plan to attend
2362,Male,39160,101,Encouraged,Plans to attend
2363,Female,33030,106,Encouraged,Does not plan to attend
2364,Male,37710,115,Encouraged,Does not plan to attend
2365,Female,64460,130,Encouraged,Plans to attend
2366,Female,49700,100,Not Encouraged,Does not plan to attend
2367,Female,11600,91,Not Encouraged,Does not plan to attend
2368,Female,6800,95,Not Encouraged,Does not plan to attend
2369,Female,81730,89,Encouraged,Plans to attend
2370,Female,48300,95,Not Encouraged,Does not plan to attend
2371,Male,14850,103,Encouraged,Does not plan to attend
2372,Female,28710,107,Encouraged,Does not plan to attend
2373,Male,40860,114,Encouraged,Does not plan to attend
2374,Male,14850,106,Encouraged,Does not plan to attend
2375,Male,51040,130,Encouraged,Plans to attend
2376,Female,38300,67,Not Encouraged,Does not plan to attend
2377,Male,36090,74,Encouraged,Does not plan to attend
2378,Female,44660,104,Encouraged,Plans to attend
2379,Male,7300,96,Not Encouraged,Plans to attend
2380,Male,25400,62,Not Encouraged,Does not plan to attend
2381,Male,65120,104,Encouraged,Plans to attend
2382,Female,15400,123,Not Encouraged,Does not plan to attend
2383,Female,38900,121,Not Encouraged,Does not plan to attend
2384,Male,40480,91,Encouraged,Plans to attend
2385,Female,25650,66,Encouraged,Does not plan to attend
2386,Female,47100,99,Not Encouraged,Does not plan to attend
2387,Female,65670,97,Encouraged,Plans to attend
2388,Male,37980,128,Encouraged,Does not plan to attend
2389,Female,33100,78,Not Encouraged,Does not plan to attend
2390,Female,44440,61,Encouraged,Plans to attend
2391,Male,69300,138,Encouraged,Plans to attend
2392,Male,46310,93,Encouraged,Plans to attend
2393,Female,70500,87,Not Encouraged,Does not plan to attend
2394,Female,31100,104,Not Encouraged,Does not plan to attend
2395,Female,22410,115,Encouraged,Does not plan to attend
2396,Male,38400,98,Not Encouraged,Does not plan to attend
2397,Female,76120,136,Encouraged,Plans to attend
2398,Male,31900,72,Not Encouraged,Does not plan to attend
2399,Male,22500,100,Not Encouraged,Does not plan to attend
2400,Male,25560,90,Encouraged,Does not plan to attend
2401,Female,65230,96,Encouraged,Plans to attend
2402,Female,30150,95,Encouraged,Does not plan to attend
2403,Female,72380,98,Encouraged,Plans to attend
2404,Female,29400,96,Not Encouraged,Does not plan to attend
2405,Female,34900,73,Not Encouraged,Does not plan to attend
2406,Female,24000,95,Not Encouraged,Does not plan to attend
2407,Male,22700,100,Not Encouraged,Does not plan to attend
2408,Female,65780,104,Encouraged,Plans to attend
2409,Female,41000,97,Not Encouraged,Does not plan to attend
2410,Male,49900,92,Not Encouraged,Does not plan to attend
2411,Male,70100,96,Not Encouraged,Does not plan to attend
2412,Female,14400,78,Not Encouraged,Does not plan to attend
2413,Female,11200,100,Not Encouraged,Does not plan to attend
2414,Male,29500,93,Not Encouraged,Does not plan to attend
2415,Female,44770,115,Encouraged,Plans to attend
2416,Male,72160,108,Encouraged,Plans to attend
2417,Male,46400,77,Not Encouraged,Does not plan to attend
2418,Female,34300,72,Not Encouraged,Does not plan to attend
2419,Male,38250,91,Encouraged,Does not plan to attend
2420,Male,60390,107,Encouraged,Plans to attend
2421,Female,40000,127,Not Encouraged,Does not plan to attend
2422,Female,28100,68,Not Encouraged,Does not plan to attend
2423,Male,37400,108,Encouraged,Plans to attend
2424,Female,14130,92,Encouraged,Does not plan to attend
2425,Female,56980,107,Encouraged,Plans to attend
2426,Male,43000,61,Not Encouraged,Does not plan to attend
2427,Male,79200,111,Encouraged,Plans to attend
2428,Female,43500,95,Not Encouraged,Does not plan to attend
2429,Female,7700,62,Not Encouraged,Does not plan to attend
2430,Female,51150,110,Encouraged,Plans to attend
2431,Male,35420,109,Encouraged,Plans to attend
2432,Male,61710,107,Encouraged,Plans to attend
2433,Male,68860,127,Encouraged,Plans to attend
2434,Female,49940,124,Encouraged,Plans to attend
2435,Male,63180,78,Encouraged,Does not plan to attend
2436,Male,33900,125,Not Encouraged,Plans to attend
2437,Female,31600,111,Not Encouraged,Does not plan to attend
2438,Male,27630,78,Encouraged,Does not plan to attend
2439,Female,42300,81,Not Encouraged,Does not plan to attend
2440,Female,27900,117,Not Encouraged,Does not plan to attend
2441,Female,39330,67,Encouraged,Does not plan to attend
2442,Male,38800,82,Not Encouraged,Does not plan to attend
2443,Female,45600,91,Not Encouraged,Does not plan to attend
2444,Female,5300,100,Not Encouraged,Does not plan to attend
2445,Male,26900,70,Not Encouraged,Does not plan to attend
2446,Female,27100,97,Not Encouraged,Does not plan to attend
2447,Female,46000,105,Not Encouraged,Does not plan to attend
2448,Female,12700,102,Not Encouraged,Does not plan to attend
868,Male,69000,98,Not Encouraged,Does not plan to attend
869,Female,47900,100,Not Encouraged,Plans to attend
870,Male,38700,108,Not Encouraged,Does not plan to attend
871,Female,45450,78,Encouraged,Does not plan to attend
872,Female,43500,126,Not Encouraged,Does not plan to attend
873,Female,39800,70,Not Encouraged,Does not plan to attend
874,Female,29160,102,Encouraged,Does not plan to attend
875,Female,63630,73,Encouraged,Does not plan to attend
876,Female,59070,110,Encouraged,Plans to attend
877,Female,38200,78,Not Encouraged,Does not plan to attend
878,Female,60400,108,Not Encouraged,Plans to attend
879,Female,18300,70,Not Encouraged,Does not plan to attend
880,Male,75900,93,Encouraged,Plans to attend
881,Female,61650,111,Encouraged,Does not plan to attend
882,Male,20900,92,Not Encouraged,Does not plan to attend
883,Female,71170,95,Encouraged,Plans to attend
884,Male,49500,100,Encouraged,Does not plan to attend
885,Male,31700,65,Not Encouraged,Does not plan to attend
886,Female,30300,82,Not Encouraged,Does not plan to attend
887,Male,42600,121,Not Encouraged,Does not plan to attend
888,Male,38880,98,Encouraged,Does not plan to attend
